"出荷日","出品者SKU","FNSKU","ASIN","FC","数量","Amazon注文番号","通貨","商品金額（商品1点ごと）","配送料","ギフト包装手数料","配送先（市区町村）","都道府県名","配送先（郵便番号）","付与されたAmazon ポイント"
"2022-10-03T17:09:49+09:00","C8-VY3A-HL06","X000RJ6T1D","B07RRJ5TNV","KIX4","1","250-3843408-8067062","JPY","1580.00","0.00","0.00","","東京都","112-0002","16"
"2022-10-03T17:09:26+09:00","8Q-VTYS-YQ5Z","X000RMJ4KD","B07RNDQ5S7","KIX4","1","503-6523050-8549425","JPY","1580.00","0.00","0.00","","千葉県","272-0023","16"
"2022-10-03T14:18:25+09:00","91-7A3K-7U8I","X000RJN8FD","B07RRJ3RVV","NRT5","1","249-2347088-7187820","JPY","1380.00","0.00","0.00","","埼玉県","340-0006","14"
"2022-10-03T14:01:00+09:00","LU-ZKNB-TZVQ","X000RJ3OCF","B07RN46T9J","KIX4","1","250-6514291-0879828","JPY","2380.00","205.00","0.00","","岐阜県","509-0125","0"
"2022-10-03T13:54:34+09:00","DC-2LS2-5Z5Z","X0010LB4UX","B09Y99KC38","KIX4","1","503-2448980-8708615","JPY","798.00","0.00","0.00","","北海道","003-0002","0"
"2022-10-03T11:02:32+09:00","MD-TJTP-5QQW","X000RKHTKH","B07RN4L7SQ","KIX4","1","503-2054469-7910224","JPY","1880.00","0.00","0.00","","滋賀県","520-0232","19"
"2022-10-03T06:24:25+09:00","SI-EW2B-SYU1","X000RJLK1R","B07RRD55DH","NRT5","2","503-8363915-1071868","JPY","1980.00","0.00","0.00","","神奈川県","245-0018","40"
"2022-10-03T06:23:46+09:00","6J-QKBU-6SG4","X000RVQ59R","B07SX88GB9","NRT5","1","249-6705956-6219821","JPY","1280.00","0.00","0.00","","神奈川県","240-0041","13"
"2022-10-03T06:03:05+09:00","JQ-MLRE-AH9L","X000YPEOAN","B07C7NS57M","NRT5","1","249-6867402-0733447","JPY","718.00","0.00","0.00","","東京都","111-0021","7"
"2022-10-03T06:01:51+09:00","8Q-579N-RMNK","X000YPEK2Z","B07C76HLX1","NRT5","1","249-6199283-4926243","JPY","718.00","0.00","0.00","","東京都","107-0062","7"
"2022-10-03T05:41:18+09:00","91-7A3K-7U8I","X000RJN8FD","B07RRJ3RVV","TYO1","1","503-4046778-6427848","JPY","1380.00","0.00","0.00","","Chiba-ken","279-0023","14"
"2022-10-03T02:08:31+09:00","91-7A3K-7U8I","X000RJN8FD","B07RRJ3RVV","KIX4","1","250-4773030-0864633","JPY","1380.00","0.00","0.00","","東京都","157-0074","14"
"2022-10-03T01:08:33+09:00","NR-5Z4P-2YBS","X000RJN8F3","B07RNDMDMY","KIX1","1","249-3707657-7776667","JPY","1380.00","0.00","0.00","","千葉県","271-0064","14"
"2022-10-03T01:02:38+09:00","8Q-VTYS-YQ5Z","X000RMJ4KD","B07RNDQ5S7","KIX3","1","503-0236602-3079022","JPY","1580.00","0.00","0.00","","東京都","134-0088","16"
"2022-10-03T00:14:52+09:00","M9-RIG5-DRKF","X000RU9VA3","B07SV1BD6S","TYO7","1","250-4167866-2151025","JPY","1480.00","0.00","0.00","","大阪府","542-0012","15"
"2022-10-02T23:06:34+09:00","JQ-MLRE-AH9L","X000YPEOAN","B07C7NS57M","KIX4","1","250-2364971-6751818","JPY","718.00","0.00","0.00","","大阪府","556-0015","7"
"2022-10-02T22:59:30+09:00","6I-0H96-18IA","X000RJIWPT","B077VWS1WM","KIX1","2","249-0070685-7347812","JPY","1480.00","0.00","0.00","","大阪府","595-0035","0"
"2022-10-02T22:59:30+09:00","M9-CRQJ-1EUU","X000R151AL","B077VSVXYC","KIX1","1","249-0070685-7347812","JPY","1380.00","0.00","0.00","","大阪府","595-0035","0"
"2022-10-02T21:57:09+09:00","GU-26TQ-VQCD","X000UXRHRV","B089WG52FC","KIX4","1","250-5329843-4033426","JPY","2580.00","0.00","0.00","","兵庫県","660-0084","26"
"2022-10-02T21:05:18+09:00","9X-DKOD-YDZ9","X000ZJ41K1","B09NJCRRZ4","KIX4","1","503-1348675-9291810","JPY","2580.00","0.00","0.00","","大阪府","550-0014","26"
"2022-10-02T18:05:12+09:00","K4-93OB-9REW","X000ZJ440X","B09N2PR4CB","NRT5","1","250-9586103-8307851","JPY","2580.00","0.00","0.00","","神奈川県","243-0419","26"
"2022-10-02T17:58:45+09:00","OI-7LCF-JR5P","X000TC4Q77","B0829SMZW4","NRT5","1","249-5009858-7142263","JPY","1580.00","0.00","0.00","","東京都","101-0032","16"
"2022-10-02T17:25:41+09:00","8Q-VTYS-YQ5Z","X000RMJ4KD","B07RNDQ5S7","KIX4","1","503-4938467-8647030","JPY","1580.00","0.00","0.00","","広島県","731-0211","16"
"2022-10-02T17:02:12+09:00","T8-FSOJ-B0V1","X000YPFNUN","B07C7PVL42","FSZ1","1","503-8442552-5524662","JPY","718.00","410.00","0.00","","東京都","151-0073","7"
"2022-10-02T17:01:29+09:00","M5-KPD9-RB5V","X000RKID9X","B07RP581QF","KIX4","1","250-8195955-3246252","JPY","2380.00","0.00","0.00","","福岡県","832-0061","0"
"2022-10-02T16:38:43+09:00","97-W48L-K89A","X000YPFN7L","B07C7JX67Y","QCB1","1","250-1122709-4027862","JPY","718.00","410.00","0.00","","東京都","168-0074","7"
"2022-10-02T16:31:10+09:00","B1-V2N2-J8BN","X000RMFHM7","B077VSSFGH","TYO2","1","250-7837570-3966268","JPY","1380.00","0.00","0.00","","兵庫県","664-0002","14"
"2022-10-02T11:04:41+09:00","C8-VY3A-HL06","X000RJ6T1D","B07RRJ5TNV","KIX4","1","249-2577360-2255801","JPY","1580.00","0.00","0.00","","鹿児島県","899-5112","16"
"2022-10-02T11:02:31+09:00","8I-ZLSJ-AKO0","X000RJ3G41","B077TZ52JJ","KIX4","1","249-2358093-7998206","JPY","1880.00","0.00","0.00","","埼玉県","335-0002","19"
"2022-10-02T10:10:18+09:00","JQ-MLRE-AH9L","X000YPEOAN","B07C7NS57M","TYO2","1","249-0714441-3618254","JPY","718.00","0.00","0.00","","東京都","144-0045","7"
"2022-10-02T06:24:10+09:00","F4-DJYL-ZFI7","X000RKIE0V","B07RR6Y96L","TYO2","1","503-0511762-2726212","JPY","2380.00","0.00","0.00","","東京都","190-0014","0"
"2022-10-02T06:23:02+09:00","JQ-MLRE-AH9L","X000YPEOAN","B07C7NS57M","TYO2","2","250-7838416-0227012","JPY","718.00","0.00","0.00","","千葉県","264-0025","14"
"2022-10-02T06:15:03+09:00","NR-5Z4P-2YBS","X000RJN8F3","B07RNDMDMY","TYO7","1","503-1724508-9605411","JPY","1380.00","0.00","0.00","","東京都","174-0055","14"
"2022-10-02T06:05:42+09:00","A5-0ORL-RJOS","X000UXXD6P","B089Y6YY1T","KIX4","1","250-9208948-5710217","JPY","2580.00","0.00","0.00","","青森県","034-0031","26"
"2022-10-02T06:02:46+09:00","53-C8NZ-UF4D","X000WRDOQ3","B0786KYY7Y","KIX4","1","249-8843538-7780601","JPY","1780.00","0.00","0.00","","滋賀県","520-0033","18"
"2022-10-02T05:54:38+09:00","0R-13SI-4BUS","X000UXQ6MN","B089WJCGT7","NRT5","1","249-1889715-2583851","JPY","2780.00","0.00","0.00","","東京都","183-0051","28"
"2022-10-02T05:25:59+09:00","JQ-MLRE-AH9L","X000YPEOAN","B07C7NS57M","KIX5","1","250-1192584-4854245","JPY","718.00","0.00","0.00","","兵庫県","663-8114","7"
"2022-10-02T02:12:12+09:00","BF-WQP4-AD1S","X000SYG8EZ","B07ZD961DN","KIX4","1","249-0969365-0149429","JPY","2580.00","0.00","0.00","","神奈川県","252-1108","26"
"2022-10-02T00:35:34+09:00","T4-YR3Z-ZGYO","X000UXXDIN","B089YK77LM","FSZ1","1","250-5118750-8211844","JPY","2580.00","0.00","0.00","","神奈川県","224-0013","26"
"2022-10-02T00:23:38+09:00","FK-SQOE-Y997","X000WRDZ6R","B0782N7XDJ","TYO2","1","503-0395516-2901443","JPY","1780.00","0.00","0.00","","埼玉県","340-0217","18"
"2022-10-01T18:17:42+09:00","53-C8NZ-UF4D","X000WRDOQ3","B0786KYY7Y","NRT5","1","250-6698324-6372605","JPY","1780.00","0.00","0.00","","新潟県","952-0317","18"
"2022-10-01T17:15:27+09:00","28-JBW4-RJOM","X000Y4QZQF","B098DWTGXY","TYO2","1","249-0813100-4431819","JPY","2580.00","0.00","0.00","","京都府","606-8353","26"
"2022-10-01T11:06:45+09:00","8Q-VTYS-YQ5Z","X000RMJ4KD","B07RNDQ5S7","FSZ1","1","503-9784494-0254245","JPY","1436.00","260.00","0.00","Canmore","Alberta","T1W 0A9","16"
"2022-10-01T11:06:09+09:00","91-7A3K-7U8I","X000RJN8FD","B07RRJ3RVV","KIX4","1","250-6724763-6745452","JPY","1380.00","0.00","0.00","","岡山県","711-0934","14"
"2022-10-01T06:27:18+09:00","NR-5Z4P-2YBS","X000RJN8F3","B07RNDMDMY","TYO2","1","249-5097748-9199806","JPY","1380.00","0.00","0.00","","神奈川県","225-0003","14"
"2022-10-01T06:06:02+09:00","PK-LF7F-7NQF","X000R151B5","B077VTPBC2","KIX4","1","503-8543890-1268632","JPY","1380.00","0.00","0.00","","大阪府","591-8021","0"
"2022-10-01T02:12:45+09:00","LR-3KLG-FCBD","X000ZN6XDP","B09P8V2ZC7","KIX4","1","249-4039399-9999008","JPY","908.00","0.00","0.00","","東京都","164-0002","0"
"2022-10-01T02:12:45+09:00","EC-FOVX-FOBJ","X000YPFQBT","B07C76HMBS","KIX4","1","249-4039399-9999008","JPY","718.00","0.00","0.00","","東京都","164-0002","0"
"2022-10-01T02:12:45+09:00","HM-5URZ-2K38","X000YPEORV","B07C7KGKBH","KIX4","1","249-4039399-9999008","JPY","718.00","0.00","0.00","","東京都","164-0002","7"
"2022-09-30T23:26:13+09:00","FK-SQOE-Y997","X000WRDZ6R","B0782N7XDJ","NRT5","1","503-2482200-3915846","JPY","1780.00","0.00","0.00","","神奈川県","236-0037","18"
"2022-09-30T22:16:02+09:00","JQ-MLRE-AH9L","X000YPEOAN","B07C7NS57M","KIX3","1","250-4641386-2832618","JPY","718.00","205.00","0.00","","京都府","616-8187","7"
"2022-09-30T18:13:14+09:00","JQ-MLRE-AH9L","X000YPEOAN","B07C7NS57M","KIX6","1","503-6795230-4302211","JPY","718.00","0.00","0.00","","愛知県","497-0002","7"
"2022-09-30T17:12:17+09:00","M9-RIG5-DRKF","X000RU9VA3","B07SV1BD6S","TYO2","1","503-2821296-5779027","JPY","1480.00","0.00","0.00","","鳥取県","682-0723","15"
"2022-09-30T13:41:12+09:00","JQ-MLRE-AH9L","X000YPEOAN","B07C7NS57M","KIX4","1","503-2037882-9539844","JPY","718.00","0.00","0.00","","広島県","732-0032","7"
"2022-09-30T10:44:35+09:00","97-W48L-K89A","X000YPFN7L","B07C7JX67Y","HND6","1","249-9473479-4550249","JPY","718.00","0.00","0.00","","熊本県","869-1235","7"
"2022-09-30T06:35:11+09:00","4A-DTGP-MQP7","X000RJ6VAH","B07RSL86XB","HND9","1","250-2575959-2579013","JPY","1380.00","0.00","0.00","","東京都","136-0072","14"
"2022-09-30T02:12:49+09:00","QU-WN46-REY2","X000RKL9N5","B07RRJ2MLN","KIX4","1","249-9279992-3483007","JPY","1580.00","0.00","0.00","","東京都","150-0001","16"
"2022-09-30T02:11:04+09:00","M5-KPD9-RB5V","X000RKID9X","B07RP581QF","KIX4","1","250-2633636-4067864","JPY","2380.00","410.00","0.00","","千葉県","290-0223","0"
"2022-09-30T00:07:10+09:00","Q4-WVP1-WFSX","X000TC1RH9","B0829SF92W","KIX5","1","250-1688852-8267013","JPY","1580.00","0.00","0.00","","富山県","930-0815","16"
"2022-09-29T23:05:17+09:00","LR-3KLG-FCBD","X000ZN6XDP","B09P8V2ZC7","KIX4","1","249-5667392-9166200","JPY","908.00","0.00","0.00","","奈良県","631-0026","0"
"2022-09-29T18:08:53+09:00","MH-OWU7-QZ6B","X000R15J6H","B077VYDWWP","NRT5","1","250-7708779-7809453","JPY","1480.00","0.00","0.00","","Tokyo-to","110-0008","15"
"2022-09-29T18:08:19+09:00","UJ-OP0B-GO35","X000RRDNH3","B07SWQ5NN2","NRT5","1","249-7944394-7729405","JPY","1880.00","0.00","0.00","","千葉県","263-0016","19"
"2022-09-29T17:49:22+09:00","1M-UAV8-BEOV","X000ZJ43ZJ","B09NJBRDCD","TYO7","1","249-2738964-5519003","JPY","2580.00","0.00","0.00","","Tokyo-to","134-0087","26"
"2022-09-29T17:26:06+09:00","HB-E5PD-U2WL","X000RS958X","B07K5RYSRY","KIX4","1","503-7778912-7547812","JPY","1780.00","0.00","0.00","","福岡県","810-0005","18"
"2022-09-29T17:17:11+09:00","8Q-VTYS-YQ5Z","X000RMJ4KD","B07RNDQ5S7","KIX4","1","249-4381062-7356622","JPY","1580.00","0.00","0.00","","神奈川県","214-0038","16"
"2022-09-29T17:17:02+09:00","EW-TDOM-26PY","X000UXQ6N7","B089WHLQGT","KIX4","1","249-4896362-4198236","JPY","2780.00","0.00","0.00","","和歌山県","649-0316","28"
"2022-09-29T16:04:54+09:00","M9-CRQJ-1EUU","X000R151AL","B077VSVXYC","TYO2","1","249-8198991-0435828","JPY","1380.00","0.00","0.00","","東京都","181-0004","0"
"2022-09-29T16:00:26+09:00","8Q-VTYS-YQ5Z","X000RMJ4KD","B07RNDQ5S7","KIX4","1","249-8680196-9855021","JPY","1580.00","0.00","0.00","","広島県","735-0006","16"
"2022-09-29T11:09:24+09:00","NR-5Z4P-2YBS","X000RJN8F3","B07RNDMDMY","TYO2","1","249-7022035-1497423","JPY","1380.00","0.00","0.00","","東京都","131-0041","14"
"2022-09-29T10:08:38+09:00","N7-DJHE-BRRC","X000ZN76Q3","B09P8SVSXS","FSZ1","1","503-0618673-0733404","JPY","908.00","0.00","0.00","","東京都","134-0083","0"
"2022-09-29T06:14:40+09:00","OO-N5NC-53SV","X000RI7PDF","B077TYSS5Q","KIX5","1","249-5047425-2678234","JPY","999.00","0.00","0.00","","大阪府","580-0032","10"
"2022-09-29T05:42:42+09:00","SI-EW2B-SYU1","X000RJLK1R","B07RRD55DH","KIX4","1","503-8384784-9123843","JPY","1980.00","0.00","0.00","","愛知県","445-0872","20"
"2022-09-29T03:18:11+09:00","97-W48L-K89A","X000YPFN7L","B07C7JX67Y","KIX5","1","249-0769959-2555054","JPY","718.00","0.00","0.00","","新潟県","940-1142","7"
"2022-09-29T01:02:42+09:00","BZ-KCIJ-LMF9","X000Y4PEDP","B098DW4D5R","HND6","1","503-9015043-2018210","JPY","2580.00","0.00","0.00","","埼玉県","359-1106","26"
"2022-09-29T00:17:58+09:00","8Q-VTYS-YQ5Z","X000RMJ4KD","B07RNDQ5S7","TYO2","1","249-8905322-0785448","JPY","1580.00","0.00","0.00","","茨城県","312-0052","16"
